pay_1,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,sex,education,marriage,age,limit_bal,pd_month,decision,thr_approve,review_upper,pd_1y,risk_band,baseline_limit,el_cap_multiplier,limit_rec,limit_final
0,0,0.0,0,0,0,28275.0,29772.0,27821.0,28075.0,29682.0,28001.0,2000.0,2000.0,2000.0,2014.0,2000.0,2000.0,1,3,2,31,30000.0,0.1304462007628096,Decline,0.0451257671243996,0.0654962240863732,0.8131222987445895,D (>10%),15000.0,0.1085141733954128,1627.7126009311926,0.0
2,0,0.0,0,0,0,337981.0,344920.0,18921.0,21205.0,19810.0,13586.0,17181.0,2000.0,10000.0,5000.0,3000.0,1000.0,2,2,2,36,340000.0,0.6851514763356353,Decline,0.0451257671243996,0.0654962240863732,0.9999990511011186,D (>10%),170000.0,0.0882353778440983,15000.014233496724,0.0
0,0,-1.0,-1,-2,-2,12367.0,13732.0,1513.0,0.0,0.0,0.0,2000.0,1513.0,0.0,0.0,0.0,0.0,2,1,1,32,200000.0,0.1120395442931003,Decline,0.0451257671243996,0.0654962240863732,0.7597167458941567,D (>10%),100000.0,0.1161423577859898,11614.235778598984,0.0
1,-2,-1.0,-1,-1,-1,0.0,0.0,1228.0,3405.0,961.0,-251.0,0.0,1228.0,3405.0,961.0,0.0,0.0,2,2,1,44,400000.0,0.1344748024390115,Decline,0.0451257671243996,0.0654962240863732,0.8232511530553832,D (>10%),200000.0,0.1071790714050917,21435.814281018356,0.0
0,0,-1.0,0,-1,-1,16995.0,12947.0,31394.0,26254.0,6522.0,0.0,3087.0,33000.0,2000.0,6522.0,0.0,5320.0,2,1,1,38,260000.0,0.052650933694739,Review,0.0451257671243996,0.0654962240863732,0.477458994021527,D (>10%),130000.0,0.1848018263819087,24024.23742964814,0.0
0,0,0.0,0,0,0,186109.0,168198.0,97223.0,202134.0,102844.0,39995.0,5929.0,3272.0,4362.0,5040.0,3195.0,105.0,1,2,2,26,210000.0,0.2106623064699764,Decline,0.0451257671243996,0.0654962240863732,0.9415002368321465,D (>10%),105000.0,0.0937177609370882,9840.364898394266,0.0
-1,-1,-1.0,0,-1,-1,1766.0,4500.0,14697.0,10687.0,1968.0,1272.0,4534.0,14697.0,0.0,2141.0,1272.0,24078.0,2,1,2,29,360000.0,0.073696931764713,Decline,0.0451257671243996,0.0654962240863732,0.6009408887067968,D (>10%),180000.0,0.146828574616592,26429.14343098657,0.0
0,0,-1.0,-1,-1,-1,7547.0,3773.0,4329.0,8638.0,2279.0,-1.0,1011.0,4345.0,9261.0,2285.0,0.0,338.0,2,2,2,33,130000.0,0.0861732625027643,Decline,0.0451257671243996,0.0654962240863732,0.6608699060287149,D (>10%),65000.0,0.1335138630352661,8678.4010972923,0.0
1,2,0.0,0,0,0,11776.0,11295.0,12799.0,14272.0,15225.0,16320.0,0.0,2000.0,2000.0,1500.0,1500.0,1500.0,2,1,2,33,60000.0,0.3680934594990986,Decline,0.0451257671243996,0.0654962240863732,0.9959464623961553,D (>10%),30000.0,0.0885944149099752,2657.832447299258,0.0
0,0,0.0,0,0,0,45818.0,144656.0,148366.0,99008.0,69990.0,71935.0,100000.0,6000.0,3704.0,2741.0,3314.0,2556.0,2,2,2,33,390000.0,0.0260765014507938,Approve,0.0451257671243996,0.0654962240863732,0.2717204185810545,D (>10%),195000.0,0.3247282430169168,63322.00738829878,63322.00738829878
1,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,47,240000.0,0.3000935917587234,Decline,0.0451257671243996,0.0654962240863732,0.986180903854267,D (>10%),120000.0,0.0894717123124156,10736.60547748988,0.0
0,0,0.0,0,0,0,103194.0,107027.0,107765.0,109970.0,113436.0,115402.0,5500.0,4000.0,4000.0,5242.0,5000.0,4400.0,1,2,2,26,200000.0,0.0727553197575893,Decline,0.0451257671243996,0.0654962240863732,0.5960457286502898,D (>10%),100000.0,0.1480344374205157,14803.443742051575,0.0
-2,-2,-2.0,-2,-2,-2,332.0,332.0,328.0,1024.0,1888.0,1132.0,333.0,329.0,1029.0,1897.0,1137.0,1499.0,1,1,2,31,220000.0,0.0826426380166829,Decline,0.0451257671243996,0.0654962240863732,0.6448084647224029,D (>10%),110000.0,0.1368395406465908,15052.349471124988,0.0
2,2,3.0,2,2,2,10512.0,12044.0,11562.0,11080.0,11700.0,12357.0,2000.0,0.0,0.0,800.0,1000.0,500.0,1,1,2,29,20000.0,0.8146205125936857,Decline,0.0451257671243996,0.0654962240863732,0.9999999983528236,D (>10%),10000.0,0.0882352942629861,1000.0,0.0
0,0,0.0,0,0,0,184547.0,179819.0,162571.0,167832.0,205750.0,212634.0,6645.0,5782.0,7782.0,42393.0,10414.0,7422.0,2,5,2,45,390000.0,0.0458404648416429,Approve,0.0451257671243996,0.0654962240863732,0.4305548006508543,D (>10%),195000.0,0.2049339456539908,39962.11940252822,0.0
1,3,2.0,0,0,-1,4759.0,4540.0,4284.0,2946.0,1473.0,1473.0,0.0,0.0,0.0,0.0,1473.0,1473.0,1,3,1,47,50000.0,0.4740101514681011,Decline,0.0451257671243996,0.0654962240863732,0.9995515352117568,D (>10%),25000.0,0.0882748822940422,2206.8720573510564,0.0
0,0,0.0,2,0,0,32311.0,32812.0,34943.0,33892.0,28005.0,22011.0,1429.0,2950.0,0.0,792.0,633.0,434.0,1,2,1,49,280000.0,0.2125481395288105,Decline,0.0451257671243996,0.0654962240863732,0.94315553792929,D (>10%),140000.0,0.0935532799938478,13097.459199138695,0.0
0,0,0.0,0,0,0,38646.0,40000.0,41354.0,42368.0,43161.0,45056.0,2000.0,2000.0,2000.0,1800.0,2600.0,2000.0,2,1,2,33,230000.0,0.0554891284256556,Review,0.0451257671243996,0.0654962240863732,0.495938492901119,D (>10%),115000.0,0.1779158008112904,20460.3170932984,0.0
0,0,2.0,2,2,2,16754.0,18873.0,19862.0,19245.0,20532.0,19953.0,2400.0,1600.0,0.0,1600.0,209.0,0.0,2,3,2,36,20000.0,0.4792565259976956,Decline,0.0451257671243996,0.0654962240863732,0.9996023636922544,D (>10%),10000.0,0.0882703936310537,1000.0,0.0
0,0,0.0,-1,0,0,11740.0,7221.0,1341.0,25068.0,52486.0,45047.0,2012.0,1025.0,32994.0,37042.0,2004.0,2502.0,2,1,2,25,200000.0,0.0584362937841544,Review,0.0451257671243996,0.0654962240863732,0.514491858923341,D (>10%),100000.0,0.171499883987074,17149.988398707406,0.0
0,0,0.0,0,0,0,42056.0,46024.0,45452.0,45450.0,41154.0,39034.0,5000.0,2000.0,1500.0,2000.0,4000.0,1364.0,2,1,2,25,50000.0,0.0960266730679611,Decline,0.0451257671243996,0.0654962240863732,0.7022392882005157,D (>10%),25000.0,0.1256484728214929,3141.211820537324,0.0
-1,-1,-1.0,-1,-1,-1,20000.0,3450.0,5516.0,47619.0,28800.0,8561.0,3450.0,5549.0,50019.0,28800.0,8561.0,16599.0,2,3,1,38,220000.0,0.0620252747366298,Decline,0.0451257671243996,0.0654962240863732,0.5362396319113671,D (>10%),110000.0,0.1645445223866465,18099.89746253112,0.0
1,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,27,20000.0,0.4921362207019611,Decline,0.0451257671243996,0.0654962240863732,0.9997055802889948,D (>10%),10000.0,0.0882612799781911,1000.0,0.0
0,0,0.0,0,0,0,28804.0,43996.0,47532.0,49414.0,51380.0,50661.0,20000.0,5006.0,5006.0,5008.0,3004.0,3006.0,1,1,1,35,390000.0,0.0323516947790857,Approve,0.0451257671243996,0.0654962240863732,0.3260766814941365,D (>10%),195000.0,0.2705967618209881,52766.36855509268,52766.36855509268
0,0,0.0,0,0,0,29261.0,29960.0,28316.0,28966.0,29542.0,30163.0,1500.0,1790.0,1440.0,1016.0,1055.0,1188.0,2,3,1,56,30000.0,0.1145693722924554,Decline,0.0451257671243996,0.0654962240863732,0.767804132737266,D (>10%),15000.0,0.1149190143104376,1723.7852146565651,0.0
0,0,0.0,-2,-2,-2,8766.0,4777.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,2,1,2,23,80000.0,0.1430406653774502,Decline,0.0451257671243996,0.0654962240863732,0.8431362599597819,D (>10%),40000.0,0.1046512862842073,4186.051451368296,0.0
0,0,0.0,0,0,0,154432.0,106396.0,105332.0,82191.0,77262.0,49851.0,4000.0,7041.0,3000.0,3116.0,2500.0,5000.0,1,2,1,40,150000.0,0.1218670877057797,Decline,0.0451257671243996,0.0654962240863732,0.7897562680007892,D (>10%),75000.0,0.11172471519727,8379.353639795254,0.0
1,2,0.0,0,0,0,41468.0,40507.0,41464.0,35334.0,26875.0,23338.0,0.0,1970.0,1827.0,1044.0,993.0,1999.0,2,2,1,28,50000.0,0.3836613714430251,Decline,0.0451257671243996,0.0654962240863732,0.9969950818150808,D (>10%),25000.0,0.0885012330823239,2212.5308270580977,0.0
1,-1,-1.0,-1,-1,-1,-2.0,759.0,596.0,-4.0,1426.0,1300.0,761.0,597.0,0.0,1430.0,1309.0,1844.0,2,2,1,60,80000.0,0.3656126839353923,Decline,0.0451257671243996,0.0654962240863732,0.995751321261555,D (>10%),40000.0,0.0886117770909492,3544.471083637968,0.0
0,0,0.0,0,0,0,233161.0,238187.0,243554.0,211924.0,216395.0,231767.0,8900.0,9500.0,8000.0,8000.0,19000.0,10000.0,2,2,1,39,240000.0,0.1382298522005845,Decline,0.0451257671243996,0.0654962240863732,0.8322365496005939,D (>10%),120000.0,0.1060218926457782,12722.627117493388,0.0
-2,-2,-2.0,-2,-2,-2,6571.0,1156.0,1156.0,1889.0,3367.0,2267.0,1156.0,1156.0,1889.0,3367.0,2267.0,0.0,2,2,2,44,310000.0,0.0670105162130646,Decline,0.0451257671243996,0.0654962240863732,0.5649682208912534,D (>10%),155000.0,0.1561774465446098,24207.504214414526,0.0
6,5,4.0,3,2,0,33134.0,32351.0,31397.0,30321.0,30000.0,28961.0,0.0,0.0,0.0,0.0,5000.0,0.0,1,3,2,46,30000.0,0.6570437838092344,Decline,0.0451257671243996,0.0654962240863732,0.999997352328212,D (>10%),15000.0,0.0882355277363645,1323.5329160454685,0.0
0,0,0.0,0,0,2,43935.0,47744.0,40339.0,44377.0,48723.0,49841.0,5000.0,2000.0,5000.0,5000.0,2010.0,9.0,1,1,2,30,50000.0,0.1286962999115317,Decline,0.0451257671243996,0.0654962240863732,0.8085591121199709,D (>10%),25000.0,0.109126584309095,2728.1646077273767,0.0
0,0,-1.0,-1,-1,-1,51183.0,-1478.0,1261.0,1044.0,-217.0,522.0,0.0,4000.0,1044.0,0.0,2000.0,2000.0,1,2,2,29,100000.0,0.0952525372145727,Decline,0.0451257671243996,0.0654962240863732,0.6991649137008156,D (>10%),50000.0,0.1262009754617126,6310.048773085632,0.0
0,0,0.0,0,0,0,134857.0,123653.0,108765.0,96918.0,98685.0,97621.0,4257.0,3274.0,3025.0,3266.0,3145.0,2176.0,2,4,2,25,200000.0,0.0954727598218814,Decline,0.0451257671243996,0.0654962240863732,0.700042445640822,D (>10%),100000.0,0.1260427773588444,12604.27773588444,0.0
0,0,0.0,-1,-1,0,34515.0,60700.0,33843.0,5045.0,10288.0,12565.0,30000.0,5000.0,5045.0,10288.0,5000.0,5000.0,2,1,2,31,300000.0,0.0360994821770791,Approve,0.0451257671243996,0.0654962240863732,0.3567399754436542,D (>10%),150000.0,0.247337837616641,37100.67564249616,37100.67564249616
-1,0,0.0,0,0,0,18669.0,19304.0,19905.0,20302.0,20133.0,20000.0,1326.0,1317.0,714.0,925.0,400.0,0.0,1,2,1,38,20000.0,0.2431449893546334,Decline,0.0451257671243996,0.0654962240863732,0.9646692964739124,D (>10%),10000.0,0.0914668834596138,1000.0,0.0
0,0,0.0,0,0,0,228129.0,324028.0,295760.0,151783.0,125860.0,137856.0,100741.0,15993.0,57149.0,5136.0,40275.0,10013.0,2,2,2,27,320000.0,0.0998446330469398,Decline,0.0451257671243996,0.0654962240863732,0.7169848381424948,D (>10%),160000.0,0.1230643793615493,19690.3006978479,0.0
0,0,0.0,0,0,0,30726.0,27639.0,28890.0,31090.0,32265.0,33737.0,3000.0,2000.0,3000.0,2000.0,2000.0,2000.0,2,3,1,64,350000.0,0.0469236368000891,Approve,0.0451257671243996,0.0654962240863732,0.4382638319292389,D (>10%),175000.0,0.2013291713560641,35232.60498731123,0.0
0,0,0.0,0,0,0,184438.0,188238.0,192080.0,196000.0,200000.0,0.0,3800.0,3842.0,3920.0,4000.0,0.0,0.0,1,5,1,53,100000.0,0.1245214475226142,Decline,0.0451257671243996,0.0654962240863732,0.7972568759792216,D (>10%),50000.0,0.1106736069341177,5533.68034670589,0.0
-1,-1,0.0,0,-1,-1,5584.0,1106.0,2199.0,2997.0,735.0,1104.0,1106.0,1208.0,1006.0,50000.0,1104.0,0.0,2,2,1,38,150000.0,0.1335391308489629,Decline,0.0451257671243996,0.0654962240863732,0.8209445896693766,D (>10%),75000.0,0.1074802066156286,8061.015496172148,0.0
-2,-2,-2.0,-2,-2,-2,632.0,316.0,316.0,316.0,316.0,316.0,0.0,316.0,316.0,316.0,316.0,316.0,2,3,1,49,250000.0,0.1474162755477725,Decline,0.0451257671243996,0.0654962240863732,0.8524821907404092,D (>10%),125000.0,0.1035039735446106,12937.996693076331,0.0
-1,-1,0.0,0,0,0,4240.0,80648.0,110704.0,99984.0,71135.0,56594.0,80648.0,35000.0,10000.0,10000.0,2430.0,10000.0,2,1,1,40,500000.0,0.0631435309796379,Decline,0.0451257671243996,0.0654962240863732,0.5428310572566757,D (>10%),250000.0,0.1625465104439028,40636.62761097571,0.0
1,2,-1.0,-1,-1,-1,3751.0,832.0,2696.0,1457.0,990.0,3356.0,2.0,2704.0,1461.0,993.0,3366.0,5012.0,1,2,2,27,80000.0,0.2284461673146752,Decline,0.0451257671243996,0.0654962240863732,0.95549643566317,D (>10%),40000.0,0.092344974637615,3693.7989855046026,0.0
0,0,0.0,0,0,0,26581.0,27080.0,26759.0,27186.0,27208.0,27234.0,1500.0,1445.0,1425.0,1000.0,1000.0,2000.0,2,2,2,24,30000.0,0.1929872214947236,Decline,0.0451257671243996,0.0654962240863732,0.9236929018173756,D (>10%),15000.0,0.0955244908172869,1432.8673622593044,0.0
1,2,0.0,0,0,0,15095.0,14459.0,12607.0,16430.0,19230.0,0.0,0.0,6000.0,5000.0,3000.0,0.0,0.0,1,2,2,34,20000.0,0.3609035875092322,Decline,0.0451257671243996,0.0654962240863732,0.9953570227445124,D (>10%),10000.0,0.088646879563229,1000.0,0.0
-2,-2,-1.0,-1,0,0,47867.0,31925.0,731.0,55541.0,56703.0,57833.0,1925.0,731.0,56000.0,2055.0,2070.0,4447.0,2,2,2,33,80000.0,0.0846733294119674,Decline,0.0451257671243996,0.0654962240863732,0.6541295944886377,D (>10%),40000.0,0.134889622577961,5395.5849031184425,0.0
2,2,2.0,0,0,0,34263.0,37375.0,36498.0,37516.0,38587.0,43924.0,4000.0,0.0,1929.0,2000.0,6000.0,3700.0,2,2,2,27,70000.0,0.6354225760687505,Decline,0.0451257671243996,0.0654962240863732,0.9999944858666684,D (>10%),35000.0,0.0882357806615062,3088.252323152719,0.0
2,2,2.0,2,0,0,106341.0,108711.0,111510.0,108253.0,109065.0,111447.0,5600.0,6000.0,0.0,4100.0,4300.0,4300.0,2,2,1,50,280000.0,0.7270713917354953,Decline,0.0451257671243996,0.0654962240863732,0.9999998291603286,D (>10%),140000.0,0.0882353091917382,12352.94328684336,0.0
1,-2,-2.0,-1,-1,-1,-12.0,-12.0,-12.0,17691.0,4599.0,4134.0,0.0,0.0,17703.0,4599.0,4134.0,0.0,2,2,1,51,80000.0,0.1660825322819399,Decline,0.0451257671243996,0.0654962240863732,0.8868962899459237,D (>10%),40000.0,0.0994877249097828,3979.508996391313,0.0
0,0,0.0,0,0,0,245311.0,237034.0,242807.0,226872.0,233115.0,239229.0,8491.0,9600.0,8896.0,10690.0,202319.68300001032,9395.0,1,3,2,40,240000.0,0.1228788148705208,Decline,0.0451257671243996,0.0654962240863732,0.7926446677631139,D (>10%),120000.0,0.1113175899696036,13358.110796352445,0.0
0,0,0.0,0,0,0,29322.0,28563.0,25443.0,28790.0,29929.0,23796.0,3000.0,3000.0,4000.0,1500.0,1000.0,2000.0,2,1,2,26,80000.0,0.0666314492836008,Decline,0.0451257671243996,0.0654962240863732,0.5628424713839775,D (>10%),40000.0,0.1567672992066228,6270.691968264913,0.0
-1,-1,-1.0,-1,-1,-1,2718.0,590.0,8971.0,8509.0,29645.0,7300.0,591.0,8981.0,8525.0,29713.0,7305.0,20914.0,2,2,2,31,200000.0,0.0953857137953036,Decline,0.0451257671243996,0.0654962240863732,0.6996958698444046,D (>10%),100000.0,0.1261052093065355,12610.52093065355,0.0
0,0,0.0,0,0,0,57798.0,50910.0,49940.0,49460.0,50687.0,50288.0,2050.0,1780.0,1800.0,2000.0,2000.0,2000.0,1,2,2,28,80000.0,0.1008164608155114,Decline,0.0451257671243996,0.0654962240863732,0.7206297379681126,D (>10%),40000.0,0.122441927481976,4897.6770992790425,0.0
0,0,0.0,0,0,0,429392.0,425895.0,411492.0,371539.0,308888.0,240970.0,15120.0,16284.0,16524.0,10320.0,8525.0,6739.0,1,2,1,63,410000.0,0.1338843310934017,Decline,0.0451257671243996,0.0654962240863732,0.8217987500511361,D (>10%),205000.0,0.107368493943507,22010.54125841894,0.0
-2,-2,-2.0,-2,-2,-2,0.0,0.0,9625.0,8864.0,9248.0,23353.0,0.0,9625.0,0.0,9248.0,23353.0,1205.0,2,1,2,30,240000.0,0.159697460653553,Decline,0.0451257671243996,0.0654962240863732,0.8760552569430357,D (>10%),120000.0,0.1007188683799935,12086.264205599226,0.0
0,0,0.0,0,0,-1,47001.0,47664.0,38192.0,39234.0,20960.0,360.0,2000.0,2000.0,2000.0,3000.0,360.0,360.0,2,5,2,30,340000.0,0.0825348574404438,Decline,0.0451257671243996,0.0654962240863732,0.6443073623454312,D (>10%),170000.0,0.1369459659694865,23280.814214812708,0.0
0,0,0.0,2,2,0,36205.0,38609.0,42996.0,43992.0,43155.0,44436.0,3000.0,5064.0,2000.0,0.0,2000.0,2000.0,2,3,2,61,50000.0,0.1792638287937939,Decline,0.0451257671243996,0.0654962240863732,0.9065793494829568,D (>10%),25000.0,0.0973277123154963,2433.192807887409,0.0
1,-2,-2.0,-2,-1,-1,0.0,0.0,0.0,0.0,2805.0,0.0,0.0,0.0,0.0,2805.0,0.0,0.0,1,2,2,28,30000.0,0.2090298048806981,Decline,0.0451257671243996,0.0654962240863732,0.940031742780932,D (>10%),15000.0,0.0938641644766348,1407.962467149522,0.0
-1,-1,-2.0,-1,-1,-1,1852.0,0.0,0.0,2576.0,20552.0,0.0,0.0,0.0,2576.0,20739.0,0.0,2231.0,1,1,1,39,250000.0,0.1341917983301,Decline,0.0451257671243996,0.0654962240863732,0.8225563975039648,D (>10%),125000.0,0.1072695980304763,13408.69975380955,0.0
1,2,0.0,0,0,0,94432.0,92080.0,93046.0,94898.0,97763.0,99102.0,0.0,3400.0,3383.0,4380.0,4300.0,2497.0,1,1,2,30,100000.0,0.4355622178501594,Decline,0.0451257671243996,0.0654962240863732,0.9989543341601188,D (>10%),50000.0,0.0883276553295419,4416.382766477097,0.0
-1,-1,0.0,0,0,-1,24496.0,20329.0,15219.0,16158.0,14295.0,10930.0,20391.0,1200.0,3658.0,0.0,10930.0,11677.0,2,3,2,40,60000.0,0.1695033422470388,Decline,0.0451257671243996,0.0654962240863732,0.8923399274312503,D (>10%),30000.0,0.0988808092131964,2966.4242763958946,0.0
1,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,35,80000.0,0.3196333706256047,Decline,0.0451257671243996,0.0654962240863732,0.9901617908668686,D (>10%),40000.0,0.0891119965762349,3564.479863049398,0.0
0,0,0.0,0,0,0,43885.0,44926.0,45941.0,46853.0,47834.0,48942.0,1749.0,1764.0,1676.0,1735.0,1902.0,2189.0,1,1,1,45,230000.0,0.0599522807430826,Review,0.0451257671243996,0.0654962240863732,0.5237896821326167,D (>10%),115000.0,0.1684555788850133,19372.39157177653,0.0
1,4,3.0,2,0,0,21676.0,21054.0,20442.0,19773.0,20238.0,18062.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1,2,1,31,20000.0,0.3880739552484449,Decline,0.0451257671243996,0.0654962240863732,0.9972433142834808,D (>10%),10000.0,0.088479203474073,1000.0,0.0
0,0,-1.0,-1,-1,-1,331365.0,338400.0,493.0,0.0,2030.0,2112.0,15000.0,493.0,0.0,2030.0,2112.0,750.0,1,1,2,36,360000.0,0.1484643155999472,Decline,0.0451257671243996,0.0654962240863732,0.8546435772492007,D (>10%),180000.0,0.1032422128551479,18583.598313926635,0.0
2,2,2.0,2,3,2,15902.0,17328.0,18746.0,20623.0,20019.0,19227.0,2000.0,2000.0,2500.0,0.0,0.0,1000.0,2,2,1,51,50000.0,0.6832812612127657,Decline,0.0451257671243996,0.0654962240863732,0.9999989812089712,D (>10%),25000.0,0.0882353840110647,2205.8846002766177,0.0
-2,-1,-1.0,-2,-2,-2,389.0,5889.0,389.0,389.0,389.0,389.0,5890.0,390.0,390.0,390.0,390.0,1168.0,2,2,2,30,200000.0,0.0833527571738884,Decline,0.0451257671243996,0.0654962240863732,0.6480938655011255,D (>10%),100000.0,0.1361458560472886,13614.58560472886,0.0
-2,-2,-2.0,-2,-2,-2,0.0,135.0,0.0,0.0,109.0,945.0,135.0,0.0,0.0,109.0,945.0,9300.0,2,2,1,46,260000.0,0.1449700618338284,Decline,0.0451257671243996,0.0654962240863732,0.8473222126236477,D (>10%),130000.0,0.1041342865831822,13537.457255813695,0.0
0,0,2.0,0,0,0,327915.0,342405.0,344459.0,351335.0,143291.0,98042.0,20000.0,9000.0,15076.0,5000.0,4000.0,4000.0,2,2,2,25,350000.0,0.1690883373434501,Decline,0.0451257671243996,0.0654962240863732,0.8916925684004114,D (>10%),175000.0,0.0989525955968552,17316.70422944966,0.0
0,0,0.0,0,0,0,80603.0,73487.0,70581.0,67336.0,67069.0,67890.0,2827.0,2370.0,2300.0,2300.0,2700.0,2700.0,2,3,1,25,90000.0,0.1146371114189513,Decline,0.0451257671243996,0.0654962240863732,0.7680172104627073,D (>10%),45000.0,0.1148871313241638,5169.920909587374,0.0
0,-1,-1.0,-2,-2,-2,93411.0,4081.0,0.0,0.0,0.0,0.0,11645.0,0.0,0.0,0.0,0.0,0.0,2,1,2,24,100000.0,0.1209545149868829,Decline,0.0451257671243996,0.0654962240863732,0.7871193578477631,D (>10%),50000.0,0.1120990015528402,5604.950077642015,0.0
-1,-1,-1.0,-1,-1,-1,440.0,30404.0,0.0,880.0,150.0,430.0,30404.0,0.0,880.0,150.0,430.0,747.0,1,2,2,30,180000.0,0.1112667065356503,Decline,0.0451257671243996,0.0654962240863732,0.7571951269980143,D (>10%),90000.0,0.1165291362445316,10487.622262007848,0.0
0,0,0.0,0,0,0,142477.0,85965.0,71453.0,54063.0,52723.0,56752.0,7000.0,3000.0,2000.0,3500.0,5000.0,3000.0,1,2,1,40,250000.0,0.0704552805187454,Decline,0.0451257671243996,0.0654962240863732,0.5838561727009816,D (>10%),125000.0,0.1511250514137087,18890.6314267136,0.0
0,0,0.0,0,0,0,31292.0,32766.0,34426.0,34725.0,18049.0,19593.0,2000.0,2500.0,1353.0,1500.0,2000.0,1501.0,1,1,2,24,50000.0,0.1080933056636808,Decline,0.0451257671243996,0.0654962240863732,0.746584553412909,D (>10%),25000.0,0.1181852661085626,2954.6316527140666,0.0
0,0,0.0,0,0,0,319069.0,323319.0,298072.0,180882.0,175560.0,131390.0,12661.0,11157.0,5730.0,5904.0,5890.0,2464.0,1,2,2,27,320000.0,0.1735127978835311,Decline,0.0451257671243996,0.0654962240863732,0.8984140616296015,D (>10%),160000.0,0.0982122808247237,15713.964931955792,0.0
1,2,2.0,0,0,0,187558.0,187333.0,163332.0,166813.0,170739.0,174532.0,6700.0,0.0,6900.0,6000.0,6000.0,6000.0,2,2,2,42,240000.0,0.3205453391058469,Decline,0.0451257671243996,0.0654962240863732,0.9903188759349824,D (>10%),120000.0,0.0890978615694284,10691.743388331415,0.0
-2,-2,-1.0,-1,-2,-2,3377.0,3377.0,3476.0,3377.0,3377.0,5062.0,3377.0,3476.0,3377.0,3377.0,5062.0,3387.0,2,3,1,25,80000.0,0.0770294780401181,Decline,0.0451257671243996,0.0654962240863732,0.617832309499021,D (>10%),40000.0,0.1428143086093927,5712.572344375711,0.0
2,2,2.0,2,2,2,50747.0,49666.0,52727.0,51286.0,55077.0,55500.0,0.0,4500.0,0.0,4800.0,1600.0,0.0,1,1,2,39,400000.0,0.8246558773751955,Decline,0.0451257671243996,0.0654962240863732,0.9999999991553156,D (>10%),200000.0,0.088235294192178,17647.05883843561,0.0
1,2,0.0,0,0,0,73167.0,70238.0,70640.0,71298.0,70930.0,72491.0,0.0,2600.0,3000.0,3000.0,6000.0,0.0,2,2,2,25,70000.0,0.4072861634561511,Decline,0.0451257671243996,0.0654962240863732,0.9981200738527553,D (>10%),35000.0,0.0884014823758205,3094.05188315372,0.0
0,0,0.0,0,0,0,149957.0,152224.0,152208.0,116763.0,72325.0,73273.0,6000.0,5440.0,4000.0,3000.0,3000.0,3000.0,2,2,1,38,150000.0,0.0994865014139011,Decline,0.0451257671243996,0.0654962240863732,0.7156306883675593,D (>10%),75000.0,0.1232972475215149,9247.29356411362,0.0
0,0,0.0,0,0,0,48061.0,47003.0,13063.0,25224.0,14197.0,13872.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1,1,2,24,50000.0,0.0906085843686337,Decline,0.0451257671243996,0.0654962240863732,0.6801029733783414,D (>10%),25000.0,0.129738139034075,3243.453475851875,0.0
-1,5,4.0,3,2,5,10160.0,9860.0,9565.0,9265.0,11951.0,12189.0,0.0,0.0,0.0,3000.0,1000.0,0.0,1,2,2,22,10000.0,0.4167811150523779,Decline,0.0451257671243996,0.0654962240863732,0.9984512584895326,D (>10%),5000.0,0.0883721597498212,1000.0,0.0
0,0,0.0,0,0,0,59917.0,73806.0,75614.0,77358.0,86007.0,88601.0,15000.0,3000.0,3000.0,10000.0,4000.0,4000.0,1,1,2,27,390000.0,0.0334654420088039,Approve,0.0451257671243996,0.0654962240863732,0.3353260783353858,D (>10%),195000.0,0.2631328125616166,51310.89844951523,51310.89844951523
0,0,0.0,0,0,0,28477.0,28718.0,28847.0,28747.0,29177.0,29452.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2,2,1,47,90000.0,0.1099048342940555,Decline,0.0451257671243996,0.0654962240863732,0.7526924884202497,D (>10%),45000.0,0.1172262185090158,5275.179832905712,0.0
0,0,0.0,0,0,0,102724.0,100186.0,102604.0,101856.0,101105.0,101071.0,4600.0,5000.0,4000.0,4000.0,4200.0,3800.0,2,2,1,34,100000.0,0.0894442036724646,Decline,0.0451257671243996,0.0654962240863732,0.6751530753247958,D (>10%),50000.0,0.1306893167526485,6534.465837632429,0.0
0,0,0.0,2,2,0,104503.0,106773.0,114791.0,106414.0,96980.0,90700.0,4000.0,9844.0,3283.0,24.0,3297.0,3325.0,1,1,2,31,190000.0,0.2006921385957251,Decline,0.0451257671243996,0.0654962240863732,0.9319905891444352,D (>10%),95000.0,0.0946740183274241,8994.03174110529,0.0
