limit_bal,sex,education,marriage,age,pay_1,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6
360000.0,1,1,1,49,1,-1,-1.0,-1,-1,-1,-3.0,630.0,1019.0,320.0,5817.0,907.0,633.0,1030.0,321.0,5846.0,911.0,6965.0
470000.0,1,1,2,27,0,0,0.0,0,0,0,213495.0,183680.0,153743.0,146971.0,127546.0,129998.0,10005.0,9001.0,8001.0,5001.0,5001.0,6145.0
20000.0,1,1,2,22,-1,0,0.0,0,0,0,7268.0,12946.0,8811.0,9638.0,11740.0,11047.0,11500.0,6074.0,9000.0,5000.0,6047.0,1000.0
10000.0,2,2,2,21,-1,-1,2.0,0,0,0,8126.0,8830.0,8898.0,9517.0,8505.0,4557.0,1668.0,1000.0,1000.0,170.0,0.0,0.0
500000.0,1,2,1,58,-1,-1,-1.0,-1,-1,-1,4101.0,11076.0,3834.0,-754.0,6276.0,16871.0,11155.0,4024.0,754.0,7030.0,17050.0,6063.0
160000.0,2,1,1,35,1,-2,-2.0,-2,-1,-1,0.0,0.0,0.0,0.0,1240.0,0.0,0.0,0.0,0.0,1240.0,0.0,0.0
200000.0,2,2,2,42,-1,-1,0.0,0,-2,-1,73032.0,12928.0,88930.0,30000.0,67861.0,18929.0,12928.0,79365.0,30000.0,37861.0,18929.0,15004.0
70000.0,2,2,2,23,0,0,0.0,0,0,0,32244.0,33549.0,34308.0,35638.0,36046.0,36958.0,1841.0,1600.0,1900.0,1300.0,1489.0,1800.0
80000.0,1,3,1,57,2,2,2.0,2,2,2,7431.0,9895.0,9937.0,9629.0,10571.0,10749.0,2600.0,350.0,0.0,1100.0,500.0,1300.0
500000.0,1,1,2,48,1,-2,-1.0,-1,0,0,-471.0,-471.0,157.0,20697.0,23906.0,23906.0,0.0,785.0,20697.0,3766.0,0.0,2040.0
30000.0,2,3,2,28,0,0,0.0,0,-1,-1,25354.0,24826.0,25412.0,21658.0,980.0,55.0,1650.0,1200.0,1000.0,1000.0,55.0,0.0
100000.0,1,2,1,29,0,0,0.0,0,-1,-1,94453.0,95860.0,67782.0,-2618.0,95748.0,101299.0,3320.0,5000.0,0.0,100000.0,7186.0,0.0
490000.0,1,2,1,50,0,0,0.0,0,0,0,208353.0,205873.0,210880.0,215628.0,217883.0,223541.0,10000.0,10000.0,10000.0,10000.0,10000.0,8000.0
150000.0,2,1,2,30,-2,-2,-2.0,-2,-2,-2,217.0,0.0,2403.0,0.0,4932.0,402.0,0.0,2403.0,0.0,4932.0,402.0,3516.0
50000.0,2,2,2,52,0,0,0.0,0,0,0,33743.0,22989.0,15843.0,16825.0,14637.0,15397.0,2000.0,1400.0,2000.0,5000.0,1000.0,1000.0
50000.0,1,2,2,25,0,0,2.0,2,-1,-1,47077.0,48872.0,16012.0,14228.0,19546.0,19473.0,2800.0,0.0,1644.0,63965.0,705.0,798.0
300000.0,2,3,1,42,-1,-1,-2.0,-2,-1,-1,885.0,0.0,0.0,0.0,494.0,0.0,0.0,0.0,0.0,494.0,0.0,138.0
80000.0,2,3,2,35,0,-1,0.0,0,0,0,49608.0,12412.0,14873.0,17364.0,17770.0,17460.0,12500.0,6500.0,3000.0,2000.0,3000.0,2000.0
210000.0,1,2,2,28,0,0,0.0,0,0,0,187992.0,193623.0,187501.0,167142.0,170910.0,174336.0,8500.0,8600.0,6500.0,6500.0,6300.0,7900.0
240000.0,2,1,2,36,1,-1,0.0,0,0,0,0.0,18000.0,18485.0,17406.0,19345.0,21134.0,18000.0,2000.0,2000.0,2000.0,3000.0,2000.0
20000.0,2,3,1,39,2,3,2.0,2,3,2,15307.0,14769.0,15232.0,16677.0,16119.0,16548.0,0.0,1000.0,2000.0,0.0,1000.0,1000.0
70000.0,1,2,2,24,3,2,2.0,2,2,2,63000.0,64397.0,65253.0,63609.0,68397.0,69605.0,3000.0,2500.0,0.0,6000.0,2500.0,2700.0
80000.0,1,1,1,41,2,2,2.0,2,2,2,79950.0,82956.0,83656.0,84457.0,83897.0,80159.0,4900.0,3000.0,3000.0,3100.0,0.0,11000.0
500000.0,2,2,1,47,-1,-1,-1.0,-1,-1,-1,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
450000.0,2,1,1,38,0,0,0.0,0,0,0,108390.0,96704.0,84033.0,72279.0,55757.0,37161.0,4300.0,3073.0,3000.0,2000.0,1500.0,2000.0
50000.0,1,2,1,51,0,0,0.0,0,0,0,40197.0,41240.0,37093.0,32925.0,26640.0,22247.0,2044.0,2000.0,1547.0,2388.0,944.0,1000.0
500000.0,1,1,1,42,1,-1,-1.0,-1,-1,-2,3747.0,11652.0,32269.0,8974.0,1349.0,7867.0,11684.0,34545.0,8981.0,1349.0,7867.0,0.0
50000.0,1,3,2,34,0,0,0.0,-2,-2,-2,50375.0,51400.0,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0
240000.0,1,1,1,44,-1,-1,-1.0,-1,-1,-1,4221.0,2188.0,2701.0,2427.0,1104.0,2362.0,2188.0,2701.0,2427.0,1104.0,2362.0,519.0
50000.0,2,2,2,25,0,0,0.0,0,0,0,30857.0,28481.0,27634.0,26691.0,26329.0,25923.0,1800.0,1400.0,915.0,1500.0,1500.0,2000.0
360000.0,2,2,1,32,0,-1,-1.0,-1,-1,-1,101403.0,2389.0,11996.0,0.0,67372.0,66666.0,2389.0,11996.0,0.0,67372.0,66666.0,66666.0
40000.0,2,2,1,43,-2,-2,-2.0,-2,-2,-2,1858.0,220.0,960.0,960.0,960.0,1383.0,220.0,960.0,960.0,960.0,1383.0,960.0
300000.0,1,2,1,45,-1,-1,-1.0,-1,-1,-1,360.0,360.0,360.0,360.0,1440.0,360.0,360.0,360.0,360.0,1440.0,360.0,360.0
20000.0,2,2,1,24,0,0,2.0,0,0,2,16505.0,18817.0,18227.0,19632.0,20298.0,20337.0,2905.0,0.0,1720.0,1754.0,893.0,0.0
80000.0,2,3,1,40,-1,0,0.0,0,0,0,7111.0,12774.0,16817.0,15274.0,20043.0,13318.0,6500.0,5000.0,4025.0,8000.0,5000.0,2000.0
200000.0,2,3,1,42,0,0,0.0,0,2,-1,1554.0,1645.0,1408.0,1800.0,819.0,886.0,1345.0,1108.0,669.0,0.0,886.0,2415.0
360000.0,2,1,1,37,-2,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230000.0,2,1,2,25,-1,-1,-1.0,-1,-1,-1,736.0,645.0,855.0,0.0,590.0,0.0,645.0,855.0,0.0,590.0,0.0,299.0
150000.0,1,1,2,32,2,2,-2.0,-2,-2,-2,3354.0,-18.0,-18.0,-18.0,-18.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0
200000.0,2,1,2,37,0,0,0.0,0,0,0,75360.0,57589.0,54711.0,44396.0,25948.0,14505.0,2050.0,15000.0,6003.0,845.0,290.0,12715.0
80000.0,2,2,2,44,0,0,0.0,-1,-1,-1,17047.0,11885.0,8254.0,5144.0,15365.0,2250.0,1435.0,1350.0,5144.0,15365.0,2250.0,2690.0
480000.0,2,2,2,38,-2,-2,-1.0,0,0,0,5619.0,7600.0,123988.0,177054.0,273429.0,293157.0,7600.0,123988.0,60000.0,100000.0,24250.0,12735.0
50000.0,2,2,1,44,0,0,0.0,0,0,0,27321.0,24726.0,22581.0,20192.0,18813.0,17328.0,1415.0,1500.0,700.0,700.0,629.0,488.0
330000.0,2,3,1,27,-1,-1,-1.0,-1,0,0,7098.0,4863.0,906.0,46353.0,2175.0,30824.0,4885.0,906.0,46789.0,10.0,30824.0,6269.0
60000.0,1,2,1,44,0,0,0.0,0,0,0,58216.0,60193.0,57815.0,50054.0,27535.0,22962.0,3000.0,2488.0,2000.0,1000.0,2000.0,3000.0
110000.0,2,2,2,29,3,2,2.0,4,4,3,600.0,600.0,600.0,600.0,600.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
100000.0,1,3,1,37,0,0,0.0,0,0,-1,31647.0,32935.0,32689.0,17246.0,3175.0,35311.0,2129.0,1686.0,1043.0,409.0,62380.0,945.0
30000.0,2,2,2,49,2,2,2.0,2,2,2,28859.0,28116.0,30226.0,29454.0,31775.0,30743.0,0.0,2900.0,0.0,2787.0,0.0,1445.0
280000.0,2,2,1,32,0,0,0.0,0,0,0,11561.0,12662.0,13752.0,14815.0,15168.0,15523.0,1300.0,1300.0,1300.0,600.0,600.0,600.0
50000.0,1,3,2,26,0,0,0.0,0,0,0,49006.0,48814.0,49180.0,44941.0,20056.0,19783.0,2000.0,2000.0,2005.0,700.0,856.0,1000.0
80000.0,2,2,2,45,0,0,-2.0,-2,-2,-2,83150.0,-5469.231,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0
90000.0,1,2,2,27,0,0,2.0,2,2,2,20249.0,44731.0,43712.0,52966.0,51988.0,56117.0,25000.0,0.0,10000.0,0.0,5000.0,3150.0
300000.0,2,1,2,28,0,0,0.0,0,-1,-1,10291.0,19617.0,19326.0,10662.0,10162.0,10250.0,19326.0,10000.0,1940.0,10200.0,10500.0,10000.0
230000.0,2,1,2,34,-1,-1,-1.0,-1,-1,-1,3251.0,4342.0,2557.0,4440.0,4832.0,6059.0,4347.0,2557.0,4443.0,4832.0,6314.0,7897.0
240000.0,2,1,2,34,-1,-1,-2.0,-2,-2,-2,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320000.0,2,2,2,28,-1,-1,-1.0,-1,-1,-1,4114.0,390.0,944.0,473.0,1747.0,1193.0,390.0,944.0,473.0,5000.0,1200.0,980.0
300000.0,1,1,1,37,0,0,-2.0,-2,-2,-2,41000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70000.0,1,1,2,50,0,0,0.0,0,0,0,56551.0,34489.0,32669.0,31429.0,31749.0,21385.0,1900.0,1630.0,890.0,1300.0,762.0,1000.0
80000.0,2,2,1,24,0,0,0.0,0,0,0,74377.0,76137.0,78366.0,78400.0,80000.0,80000.0,3000.0,3455.0,1960.0,2000.0,0.0,0.0
150000.0,1,2,1,66,0,0,0.0,0,0,0,190790.0,167666.0,145132.0,148054.0,146358.0,145253.0,4942.0,4875.0,4085.0,4113.0,4074.0,4820.0
150000.0,2,4,1,26,1,-2,-2.0,-2,-1,-1,0.0,0.0,0.0,0.0,741.0,0.0,0.0,0.0,0.0,741.0,0.0,1669.0
150000.0,1,4,3,27,-1,-1,0.0,0,-2,-2,3462.0,1147.0,7002.0,0.0,0.0,0.0,1147.0,6000.0,0.0,0.0,0.0,0.0
170000.0,2,2,2,28,0,0,0.0,0,0,0,169531.0,174799.0,179868.0,177952.0,176160.0,175304.0,8000.0,8000.0,7000.0,7000.0,8000.0,9000.0
90000.0,1,2,2,32,0,0,0.0,0,0,0,23730.0,24693.0,6470.0,9882.0,28283.0,27893.0,2000.0,5000.0,5000.0,25000.0,22000.0,5000.0
240000.0,2,1,2,37,-2,-2,-2.0,-2,-2,-2,660.0,31187.0,1280.0,7623.0,0.0,11353.0,31187.0,1280.0,7643.0,0.0,11353.0,2576.0
140000.0,1,1,2,27,0,0,0.0,2,0,0,19484.0,20114.0,16606.0,9609.0,5429.0,9763.0,2000.0,10063.0,0.0,2000.0,5000.0,5000.0
80000.0,2,2,2,25,-2,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30000.0,2,3,2,23,0,0,-1.0,-1,-1,0,18292.0,18450.0,390.0,390.0,780.0,780.0,1000.0,390.0,390.0,780.0,0.0,0.0
330000.0,2,1,2,34,0,0,0.0,0,0,0,173630.0,178833.0,187820.0,190202.0,194964.0,199008.0,8000.0,12000.0,7000.0,8000.0,7287.0,7400.0
500000.0,2,1,2,37,-2,-2,-2.0,-2,-2,-2,315.0,2579.0,3824.0,813.0,0.0,4443.0,2579.0,3824.0,813.0,0.0,4443.0,330.0
140000.0,1,3,1,38,0,0,0.0,0,0,0,138329.0,138072.0,136377.0,106241.0,96986.0,94665.0,6806.0,4744.0,4546.0,3672.0,3602.0,4006.0
80000.0,2,1,2,22,-1,-1,0.0,0,-2,-2,10439.0,11501.0,12113.0,-33.0,2748.0,90.0,11501.0,1000.0,33.0,2871.0,90.0,0.0
80000.0,2,2,1,37,0,0,0.0,0,0,0,39839.0,40596.0,41914.0,42618.0,43525.0,44433.0,1700.0,1996.0,1700.0,1745.0,1800.0,2500.0
170000.0,1,1,1,35,-1,-1,-1.0,-1,-1,-1,481.0,326.0,526.0,526.0,635.0,760.0,326.0,526.0,526.0,635.0,760.0,526.0
200000.0,1,1,2,26,2,2,2.0,2,2,2,196979.0,200055.0,202494.0,162228.0,154294.0,147514.0,7800.0,7500.0,0.0,6700.0,5000.0,7000.0
50000.0,2,1,2,23,1,-1,-1.0,-2,-2,-2,-697.0,11361.0,0.0,0.0,0.0,0.0,12058.0,0.0,0.0,0.0,0.0,0.0
50000.0,1,3,1,30,0,0,0.0,0,0,0,37208.0,38204.0,39243.0,40255.0,41057.0,41914.0,1615.0,1654.0,1666.0,1468.0,1517.0,1528.0
230000.0,2,1,2,24,0,-1,-1.0,-1,-1,0,14979.0,2480.0,1434.0,1420.0,9225.0,19013.0,2480.0,1434.0,1420.0,9225.0,10000.0,15000.0
180000.0,1,1,2,36,-2,-2,-2.0,-2,-1,-1,0.0,0.0,0.0,0.0,680.0,34704.0,0.0,0.0,0.0,680.0,34704.0,700.0
180000.0,1,1,2,26,-1,-1,-2.0,-1,0,0,189.0,-2811.0,-2811.0,126884.0,129020.0,131708.0,0.0,0.0,131453.0,4209.0,4350.0,4099.0
500000.0,2,2,1,40,-2,-2,-2.0,-2,-1,0,240927.0,18676.0,9390.0,-3772.0,282777.0,288937.0,1093.0,9429.0,3423.0,200396.60500000615,9011.0,9030.0
360000.0,2,1,1,32,1,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40000.0,2,2,1,32,0,0,0.0,0,0,0,40368.0,38623.0,67203.0,39764.0,39583.0,39839.0,1603.0,2000.0,2014.0,2503.0,2103.0,2221.0
150000.0,2,1,2,26,0,0,0.0,0,0,0,136736.0,125651.0,116684.0,101581.0,77741.0,77264.0,4486.0,4235.0,3161.0,2647.0,2669.0,2669.0
230000.0,2,2,2,30,-1,2,-1.0,0,0,-2,1855.0,187.0,6254.0,16549.0,6392.0,1828.0,0.0,6270.0,14085.0,6396.0,9.0,6172.0
410000.0,1,2,2,48,0,0,0.0,-1,-1,0,28921.0,13482.0,8484.0,15286.0,17116.0,18777.0,5422.0,3040.0,15362.0,17133.0,5076.0,4040.0
180000.0,2,1,1,35,0,0,0.0,0,0,0,104335.0,108156.0,108874.0,111568.0,113817.0,116422.0,5500.0,4000.0,4500.0,4200.0,4500.0,4500.0
140000.0,2,2,2,42,0,0,0.0,2,0,0,117460.0,110301.0,107289.0,63778.0,41334.0,42664.0,7000.0,16000.0,0.0,3000.0,2000.0,2000.0
160000.0,2,1,2,27,0,0,0.0,0,0,0,124573.0,122730.0,125319.0,125283.0,124170.0,125140.0,5800.0,5900.0,5900.0,4300.0,4600.0,4400.0
30000.0,2,2,2,24,0,0,0.0,2,0,0,28218.0,28704.0,30428.0,28914.0,29357.0,29955.0,2000.0,3600.0,0.0,1200.0,1200.0,1300.0
200000.0,1,1,1,41,-1,-1,-1.0,-1,-1,-1,1378.0,-22.0,5440.0,-2.0,796.0,1390.0,0.0,5462.0,0.0,798.0,1394.0,3600.0
80000.0,2,3,1,31,0,0,2.0,0,0,0,56195.0,60067.0,58535.0,59730.0,61236.0,70617.0,4808.0,0.0,2169.0,2500.0,10400.0,0.0
10000.0,1,2,2,22,0,0,0.0,0,0,0,1877.0,3184.0,6003.0,3576.0,3670.0,4451.0,1500.0,2927.0,1000.0,300.0,1000.0,500.0
130000.0,1,2,2,25,0,0,0.0,0,0,0,4841.0,6750.0,7559.0,5198.0,5198.0,5198.0,2000.0,1000.0,2200.0,0.0,0.0,0.0
150000.0,2,2,1,31,0,0,0.0,0,0,0,104014.0,108229.0,109374.0,111279.0,125353.0,126913.0,5500.0,4005.0,3241.0,15500.0,4000.0,3568.0
290000.0,2,2,1,33,0,0,0.0,0,0,0,117275.0,110481.0,107735.0,100195.0,84268.0,76356.0,3700.0,4005.0,4000.0,3000.0,2928.0,2000.0
280000.0,2,2,1,48,2,-1,0.0,0,0,0,9511.0,35852.0,36875.0,75016.0,38304.0,27383.0,35852.0,1467.0,1200.0,1792.0,15137.0,0.0
30000.0,2,2,2,23,1,2,0.0,0,0,0,33181.0,32359.0,33849.0,34522.0,33501.0,32129.0,0.0,2000.0,1389.0,1068.0,3000.0,2508.0
70000.0,2,1,2,24,0,0,0.0,0,0,0,63903.0,65248.0,62958.0,64209.0,59482.0,60883.0,3000.0,2190.0,2201.0,2181.0,2413.0,1952.0
310000.0,1,2,2,46,2,0,0.0,0,0,0,102064.0,104072.0,105063.0,107113.0,109263.0,120347.0,5030.0,4000.0,3633.0,3671.0,12600.0,0.0
220000.0,2,1,2,29,0,0,0.0,0,0,0,47944.0,44914.0,46446.0,37604.0,15540.0,20330.0,5000.0,5008.0,7000.0,4000.0,5000.0,150.0
60000.0,2,2,2,36,0,0,0.0,0,0,0,57724.0,56597.0,50766.0,47022.0,31606.0,30820.0,2000.0,5015.0,2000.0,3000.0,1300.0,1500.0
80000.0,2,2,2,25,1,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120000.0,2,1,2,26,-1,-1,-1.0,-1,-1,-1,6500.0,4899.0,6500.0,6825.0,5635.0,2833.0,4899.0,6500.0,6825.0,5635.0,5497.0,7921.0
160000.0,1,3,2,53,-1,-1,-1.0,-1,-1,-1,791.0,9164.0,4791.0,2999.0,961.0,994.0,9173.0,4805.0,3008.0,1742.0,998.0,1101.0
160000.0,2,1,1,34,-1,-1,-1.0,-1,-1,-1,430.0,430.0,430.0,850.0,3350.0,4874.0,430.0,430.0,850.0,3350.0,4874.0,9858.0
100000.0,1,1,2,26,-1,-1,-1.0,-1,-1,-1,1872.0,4490.0,4056.0,10782.0,3187.0,18515.0,4503.0,4066.0,10900.0,3196.0,18543.0,3215.0
30000.0,1,2,1,43,3,2,2.0,2,2,2,1700.0,2610.0,1914.0,2182.0,2000.0,2566.0,1100.0,0.0,300.0,0.0,600.0,0.0
80000.0,2,2,1,27,-2,-2,-2.0,-2,-2,-2,390.0,390.0,390.0,390.0,390.0,930.0,390.0,390.0,390.0,390.0,930.0,0.0
290000.0,2,1,2,27,-2,-2,-2.0,-2,-2,-2,-4.0,-4.0,853.0,0.0,71.0,-73.0,0.0,857.0,0.0,71.0,0.0,14688.0
200000.0,1,3,2,36,-2,-2,-2.0,-2,-2,-2,45810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40714.0
10000.0,2,3,1,46,0,0,-2.0,-2,-1,0,10400.0,0.0,0.0,0.0,1864.0,1720.0,0.0,0.0,0.0,1864.0,50.0,1500.0
80000.0,2,3,2,40,3,2,2.0,2,2,2,38503.0,40118.0,41199.0,42264.0,43083.0,43471.0,2500.0,2000.0,2000.0,1600.0,1200.0,2000.0
50000.0,1,2,1,41,0,0,0.0,0,0,0,48027.0,48725.0,29600.0,20150.0,19232.0,17143.0,3000.0,1600.0,2004.0,2000.0,1000.0,4000.0
120000.0,2,2,2,36,0,0,0.0,0,0,2,3225.0,4592.0,5975.0,5409.0,5940.0,1770.0,3232.0,4615.0,4170.0,1770.0,0.0,7978.0
30000.0,2,5,1,31,0,0,0.0,0,0,0,28731.0,27927.0,27601.0,26921.0,15525.0,0.0,1656.0,1545.0,1300.0,825.0,0.0,0.0
110000.0,2,2,2,35,0,0,0.0,0,0,0,22514.0,23201.0,23914.0,24886.0,24903.0,25102.0,1378.0,1723.0,1695.0,1028.0,1056.0,907.0
120000.0,1,2,2,30,2,2,2.0,2,2,2,69443.0,70896.0,72381.0,70629.0,74827.0,76470.0,3200.0,3200.0,0.0,6000.0,3000.0,3000.0
110000.0,2,1,2,29,0,0,0.0,0,0,0,48123.0,49537.0,50422.0,50990.0,52014.0,53206.0,2500.0,2500.0,2000.0,2000.0,2057.0,2500.0
50000.0,2,2,1,46,2,3,3.0,2,0,0,64350.0,63192.0,57205.0,54371.0,19946.0,17406.0,5000.0,0.0,0.0,613.0,573.0,593.0
110000.0,2,2,1,46,-2,-1,0.0,0,0,0,1495.0,83590.0,82293.0,78622.0,78430.0,78120.0,86367.0,2846.0,2755.0,2838.0,2808.0,2740.0
330000.0,2,1,2,31,-1,0,0.0,0,0,0,4054.0,4661.0,5731.0,5186.0,6522.0,8995.0,1091.0,2000.0,1222.0,2400.0,3000.0,2000.0
50000.0,1,2,2,31,1,2,0.0,0,2,0,48657.0,45079.0,47714.0,19586.0,19143.0,20051.0,0.0,4300.0,2150.0,0.0,1204.0,1000.0
80000.0,1,3,2,44,0,0,0.0,0,-1,-1,55297.0,56677.0,57687.0,4500.0,4500.0,0.0,2300.0,2200.0,1005.0,4500.0,0.0,0.0
220000.0,2,2,1,34,0,0,0.0,0,0,0,109815.0,91363.0,93091.0,91706.0,91748.0,93261.0,3634.0,3566.0,3394.0,3659.0,3700.0,3183.0
290000.0,2,2,1,32,0,0,0.0,0,0,0,78200.0,79726.0,80890.0,81615.0,75661.0,77012.0,3700.0,3600.0,3000.0,3000.0,3000.0,3000.0
110000.0,2,2,1,48,0,0,0.0,0,0,0,108668.0,111162.0,107172.0,107629.0,106628.0,106903.0,4322.0,5369.0,4003.0,3806.0,4050.0,3672.0
180000.0,1,1,2,34,-2,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180000.0,1,3,2,46,0,0,0.0,0,0,0,109114.0,71952.0,16765.0,14611.0,16209.0,25653.0,2835.0,1500.0,1000.0,2000.0,10000.0,20000.0
500000.0,1,1,2,43,0,0,0.0,0,0,0,141323.0,143548.0,146487.0,139155.0,142337.0,145411.0,5000.0,5015.0,5000.0,5000.0,5000.0,5000.0
140000.0,2,2,1,37,0,0,0.0,0,0,0,10025.0,9787.0,8127.0,8850.0,9262.0,5789.0,2000.0,1000.0,2000.0,2000.0,1000.0,2000.0
440000.0,1,1,2,33,-2,-2,-2.0,-2,-2,-2,2380.0,1750.0,4697.0,7502.0,2249.0,4532.0,1750.0,4697.0,7502.0,2249.0,4532.0,101750.0
320000.0,2,2,1,46,-2,-2,-2.0,-1,-1,-1,15176.0,24845.0,12680.0,5522.0,44743.0,18931.0,24969.0,12743.0,5542.0,44956.0,19011.0,8138.0
350000.0,2,2,2,34,1,-1,2.0,-1,0,-1,-20.0,630.0,630.0,15722.0,2003.0,7264.0,650.0,0.0,15788.0,10.0,7299.0,13980.0
190000.0,1,1,1,31,0,0,0.0,0,0,0,158416.0,124910.0,95406.0,95313.0,48731.0,87197.0,6004.0,5148.0,5313.0,3000.0,40000.0,0.0
120000.0,2,2,2,26,0,0,0.0,-2,-2,-1,4787.0,6190.0,0.0,0.0,0.0,4800.0,1500.0,0.0,0.0,0.0,4800.0,0.0
70000.0,2,3,2,24,0,0,0.0,0,0,0,69039.0,68609.0,69217.0,69327.0,68582.0,68677.0,3000.0,4000.0,3200.0,3000.0,3000.0,3000.0
80000.0,2,2,2,29,1,2,2.0,2,2,2,54033.0,52595.0,56709.0,55201.0,69270.0,70582.0,0.0,5000.0,0.0,15000.0,2600.0,0.0
20000.0,2,2,2,51,-2,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0
440000.0,2,2,2,29,0,0,0.0,0,0,0,485921.0,234046.0,214092.0,201210.0,186455.0,169455.0,20000.0,7822.0,8000.0,6000.0,16000.0,4000.0
190000.0,2,2,2,44,0,0,0.0,0,0,0,162051.0,168517.0,169675.0,171908.0,153857.0,153988.0,17917.0,7601.0,7602.0,6010.0,6010.0,6001.0
170000.0,2,2,1,45,0,0,0.0,0,0,0,156993.0,159482.0,161921.0,165863.0,128038.0,130931.0,8000.0,6500.0,7000.0,5000.0,5000.0,5000.0
300000.0,1,1,1,40,-2,-2,-2.0,-2,-2,-2,5649.0,5649.0,5649.0,5699.0,5466.0,19878.0,5649.0,5649.0,5699.0,5616.0,20272.0,0.0
170000.0,1,1,2,36,2,2,0.0,0,0,0,177116.0,172711.0,167796.0,168915.0,121713.0,120909.0,0.0,6700.0,6000.0,4500.0,6000.0,4100.0
120000.0,2,1,2,32,1,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000.0,1,1,2,28,-1,2,2.0,-2,-2,-2,2006.0,1823.0,-2.0,-2.0,-90.0,-90.0,0.0,27.0,88.0,0.0,0.0,0.0
360000.0,1,1,1,39,-1,-1,-1.0,-2,-2,-2,1761.0,2560.0,0.0,0.0,0.0,0.0,2816.0,0.0,0.0,0.0,0.0,2456.0
110000.0,2,2,1,46,0,0,0.0,0,0,2,105851.0,108187.0,108015.0,88618.0,71865.0,65629.0,5604.0,4661.0,3560.0,4915.0,0.0,3000.0
300000.0,2,2,2,31,-2,-2,-2.0,-2,-2,-2,188.0,188.0,585.0,207.0,0.0,0.0,188.0,585.0,207.0,0.0,0.0,378.0
290000.0,2,3,2,27,0,0,0.0,0,-1,-1,13820.0,15614.0,16293.0,7760.0,2000.0,0.0,2000.0,1300.0,0.0,2000.0,1000.0,0.0
30000.0,2,3,1,31,2,3,2.0,2,2,0,30057.0,29280.0,30206.0,30496.0,29731.0,29047.0,0.0,1700.0,1100.0,3.0,1053.0,1303.0
30000.0,2,3,1,25,0,0,0.0,0,0,0,26277.0,25896.0,27460.0,27735.0,27711.0,28643.0,2000.0,2000.0,2000.0,2000.0,1500.0,1500.0
40000.0,2,2,1,36,0,0,0.0,0,0,0,24230.0,25840.0,27556.0,27447.0,26254.0,29645.0,2000.0,2500.0,1500.0,1500.0,4000.0,0.0
300000.0,2,1,1,52,1,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270000.0,2,1,2,31,-1,0,0.0,0,0,0,9213.0,2283.0,3203.0,1144.0,1144.0,1144.0,1080.0,1000.0,1121.0,0.0,0.0,0.0
50000.0,2,3,1,35,1,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000.0,2,1,1,44,2,0,0.0,0,0,0,188553.0,192100.0,126343.0,125700.0,126448.0,81008.0,8011.0,5203.0,4000.0,5000.0,3001.0,3000.0
500000.0,2,2,1,44,0,0,0.0,0,0,0,38034.0,39044.0,38458.0,39222.0,40043.0,40854.0,1632.0,1639.0,1403.0,1452.0,1475.0,1117.0
230000.0,1,2,1,34,0,0,0.0,0,0,0,165090.0,135706.0,122232.0,82007.0,80811.0,81914.0,6500.0,6000.0,3400.0,2500.0,2000.0,1800.0
280000.0,2,2,1,39,1,-1,0.0,0,0,0,-1312.0,35918.0,37297.0,37154.0,32581.0,33316.0,38621.0,2000.0,1130.0,922.0,1011.0,5000.0
170000.0,2,1,2,30,1,-2,-1.0,-1,-2,-2,0.0,0.0,550.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0
